SOURCE	TARGET	EDGE_ATTRIBUTE	SOURCE_NODE_ATTRIBUTE	TARGET_NODE_ATTRIBUTE
ACETOLACTSYNIII-CPLX	ACETOOHBUTSYN-RXN	NO_ARROW	GENE_PROD	RXN
ACETYL-COA-ACETYLTRANSFER-CPLX	ACETYL-COA-ACETYLTRANSFER-RXN	NO_ARROW	GENE_PROD	RXN
ACETYL-COA-CARBOXYLTRANSFER-CPLX	RXN0-5055	NO_ARROW	GENE_PROD	RXN
ACETYL-COA-CARBOXYLTRANSFER-CPLX	RXN0-5055	NO_ARROW	GENE_PROD	RXN
ACETYLGLUTKIN-CPLX	ACETYLGLUTKIN-RXN	NO_ARROW	GENE_PROD	RXN
ACETYLORNDEACET-CPLX	ACETYLORNDEACET-RXN	NO_ARROW	GENE_PROD	RXN
ACETYLORNTRANSAM-CPLX	ACETYLORNTRANSAM-RXN	NO_ARROW	GENE_PROD	RXN
ACETYLORNTRANSAM-CPLX	SUCCINYLDIAMINOPIMTRANS-RXN	NO_ARROW	GENE_PROD	RXN
ACNEULY-CPLX	RXN-15313	NO_ARROW	GENE_PROD	RXN
ACNEULY-CPLX	ACNEULY-RXN	NO_ARROW	GENE_PROD	RXN
ACS-MONOMER	ACETATE--COA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
ACS-MONOMER	PROPIONATE--COA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
ACSERLYA-CPLX	ACSERLY-RXN	NO_ARROW	GENE_PROD	RXN
ACSERLYA-CPLX	LCYSDESULF-RXN	NO_ARROW	GENE_PROD	RXN
ACSERLYB-CPLX	ACSERLY-RXN	NO_ARROW	GENE_PROD	RXN
ACSERLYB-CPLX	SULFOCYS-RXN	NO_ARROW	GENE_PROD	RXN
ACSERLYB-CPLX	LCYSDESULF-RXN	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	ACYLCOADEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	ACYLCOADEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17775	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17775	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17779	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17779	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17783	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17783	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17784	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17784	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17788	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17788	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17792	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17792	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17796	NO_ARROW	GENE_PROD	RXN
ACYLCOADEHYDROG-MONOMER	RXN-17796	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	ACYLCOASYN-RXN	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	ACYLCOASYN-RXN	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	TRANS-RXN0-623	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	TRANS-RXN0-623	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7238	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7238	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7239	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7239	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7248	NO_ARROW	GENE_PROD	RXN
ACYLCOASYN-CPLX	RXN0-7248	NO_ARROW	GENE_PROD	RXN
ADCLY-CPLX	ADCLY-RXN	NO_ARROW	GENE_PROD	RXN
ADENODEAMIN-MONOMER	ADDALT-RXN	NO_ARROW	GENE_PROD	RXN
ADENODEAMIN-MONOMER	ADENODEAMIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENPRIBOSYLTRAN-CPLX	ADENPRIBOSYLTRAN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	ADENYL-KIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	UDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	CDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	GDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	DGDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	DCDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	DTDPKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADENYL-KIN-MONOMER	RXN-14074	NO_ARROW	GENE_PROD	RXN
ADENYLATECYC-MONOMER	ADENYLATECYC-RXN	NO_ARROW	GENE_PROD	RXN
ADENYLOSUCCINATE-SYN-DIMER	ADENYLOSUCCINATE-SYNTHASE-RXN	NO_ARROW	GENE_PROD	RXN
ADENYLYLSULFKIN-CPLX	ADENYLYLSULFKIN-RXN	NO_ARROW	GENE_PROD	RXN
ADHC-CPLX	RXN-2962	NO_ARROW	GENE_PROD	RXN
ADHE-CPLX	ALCOHOL-DEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ADHE-CPLX	ACETALD-DEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ADHE-CPLX	ALCOHOL-DEHYDROG-GENERIC-RXN	NO_ARROW	GENE_PROD	RXN
ADHE-CPLX	PFLDEACTIV-RXN	NO_ARROW	GENE_PROD	RXN
AERGLYC3PDEHYDROG-CPLX	RXN0-5260	NO_ARROW	GENE_PROD	RXN
AGMATIN-CPLX	AGMATIN-RXN	NO_ARROW	GENE_PROD	RXN
AICARTRANSIMPCYCLO-CPLX	AICARTRANSFORM-RXN	NO_ARROW	GENE_PROD	RXN
AICARTRANSIMPCYCLO-CPLX	IMPCYCLOHYDROLASE-RXN	NO_ARROW	GENE_PROD	RXN
AIRS-CPLX	AIRS-RXN	NO_ARROW	GENE_PROD	RXN
AKBLIG-CPLX	AKBLIG-RXN	NO_ARROW	GENE_PROD	RXN
ALAS-CPLX	ALANINE--TRNA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
ALD-CPLX	LACTALDDEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ALD-CPLX	GLYCOLALD-DEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ALDHDEHYDROG-MONOMER	AMINOBUTDEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ALDHDEHYDROG-MONOMER	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	NO_ARROW	GENE_PROD	RXN
ALDHDEHYDROG-MONOMER	RXN0-5455	NO_ARROW	GENE_PROD	RXN
ALDHDEHYDROG-MONOMER	RXN0-3922	NO_ARROW	GENE_PROD	RXN
ALDOSE1EPIM-MONOMER	ALDOSE1EPIM-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	ALKAPHOSPHA-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-7948	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-5647	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14514	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	4-NITROPHENYLPHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	3.1.3.74-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14181	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-7607	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14025	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14115	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14510	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-5292	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14026	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14090	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14511	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14512	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14142	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14513	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14126	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14161	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	AMP-DEPHOSPHORYLATION-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	PHOSPHOENOLPYRUVATE-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	HISTIDPHOS-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-5187	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-5822	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	F16BDEPHOS-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	PHOSPHOGLYCERATE-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	GLYCEROL-2-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14509	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-14505	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-5114	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	TRIPHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	INORGPYROPHOSPHAT-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-17330	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-7362	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	SUGAR-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-17724	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-17725	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN-17745	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	GPH-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	3.1.3.68-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	PHOSPHOAMIDASE-RXN	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-5185	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-7249	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-7250	NO_ARROW	GENE_PROD	RXN
ALKAPHOSPHA-CPLX	RXN0-7251	NO_ARROW	GENE_PROD	RXN
ALPHA-AMYL-CYTO-MONOMER	ALPHA-AMYL-RXN	NO_ARROW	GENE_PROD	RXN
ALPHA-AMYL-PERI-MONOMER	RXN0-5181	NO_ARROW	GENE_PROD	RXN
ALPHAGALACTOSID-CPLX	ALPHAGALACTOSID-RXN	NO_ARROW	GENE_PROD	RXN
ALPHAGALACTOSID-CPLX	RXN-17754	NO_ARROW	GENE_PROD	RXN
ALTRO-OXIDOREDUCT-MONOMER	ALTRO-OXIDOREDUCT-RXN	NO_ARROW	GENE_PROD	RXN
ALTRODEHYDRAT-MONOMER	ALTRODEHYDRAT-RXN	NO_ARROW	GENE_PROD	RXN
AMINEOXID-CPLX	RXN-9597	NO_ARROW	GENE_PROD	RXN
AMINEOXID-CPLX	AMINEPHEN-RXN	NO_ARROW	GENE_PROD	RXN
AMINEOXID-CPLX	AMACETOXID-RXN	NO_ARROW	GENE_PROD	RXN
AMINEOXID-CPLX	AMINEOXID-RXN	NO_ARROW	GENE_PROD	RXN
AMP-NUCLEOSID-CPLX	AMP-NUCLEOSID-RXN	NO_ARROW	GENE_PROD	RXN
AMYLOMALT-MONOMER	AMYLOMALT-RXN	NO_ARROW	GENE_PROD	RXN
AMYLOMALT-MONOMER	RXN-14261	NO_ARROW	GENE_PROD	RXN
AMYLOMALT-MONOMER	RXN-14260	NO_ARROW	GENE_PROD	RXN
AMYLOMALT-MONOMER	MALTODEG-RXN	NO_ARROW	GENE_PROD	RXN
AMYLOMALT-MONOMER	RXN0-7347	NO_ARROW	GENE_PROD	RXN
ANGLYC3PDEHYDROG-CPLX	RXN-15740	NO_ARROW	GENE_PROD	RXN
ANSA-CPLX	ASPARAGHYD-RXN	NO_ARROW	GENE_PROD	RXN
ANSB-CPLX	ASPARAGHYD-RXN	NO_ARROW	GENE_PROD	RXN
ANTHRANSYN-CPLX	ANTHRANSYN-RXN	NO_ARROW	GENE_PROD	RXN
ANTHRANSYN-CPLX	ANTHRANSYN-RXN	NO_ARROW	GENE_PROD	RXN
ANTHRANSYNCOMPII-MONOMER	PRTRANS-RXN	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	ACID-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14473	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	5-NUCLEOTID-RXN	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	3-NUCLEOTID-RXN	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN0-3741	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	DEOXYNUCLEOTIDE-3-PHOSPHATASE-RXN	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14522	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14525	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14523	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14524	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14505	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN0-5114	NO_ARROW	GENE_PROD	RXN
APHA-CPLX	RXN-14534	NO_ARROW	GENE_PROD	RXN
APORNAP-CPLX	DNA-DIRECTED-RNA-POLYMERASE-RXN	NO_ARROW	GENE_PROD	RXN
APORNAP-CPLX	DNA-DIRECTED-RNA-POLYMERASE-RXN	NO_ARROW	GENE_PROD	RXN
APORNAP-CPLX	DNA-DIRECTED-RNA-POLYMERASE-RXN	NO_ARROW	GENE_PROD	RXN
APP-UBIOX-CPLX	RXN0-5266	NO_ARROW	GENE_PROD	RXN
ARABISOM-CPLX	ARABISOM-RXN	NO_ARROW	GENE_PROD	RXN
ARCB-CPLX	2.7.13.3-RXN	NO_ARROW	GENE_PROD	RXN
ARCB-CPLX	2.7.13.3-RXN	NO_ARROW	GENE_PROD	RXN
ARGDECARBOXBIO-CPLX	ARGDECARBOX-RXN	NO_ARROW	GENE_PROD	RXN
ARGDECARBOXDEG-CPLX	ARGDECARBOX-RXN	NO_ARROW	GENE_PROD	RXN
ARGS-MONOMER	ARGININE--TRNA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
ARGSUCCINLYA-MONOMER	ARGSUCCINLYA-RXN	NO_ARROW	GENE_PROD	RXN
ARGSUCCTRAN-MONOMER	ARGININE-N-SUCCINYLTRANSFERASE-RXN	NO_ARROW	GENE_PROD	RXN
AROA-MONOMER	2.5.1.19-RXN	NO_ARROW	GENE_PROD	RXN
AROB-MONOMER	3-DEHYDROQUINATE-SYNTHASE-RXN	NO_ARROW	GENE_PROD	RXN
AROC-CPLX	CHORISMATE-SYNTHASE-RXN	NO_ARROW	GENE_PROD	RXN
AROD-CPLX	3-DEHYDROQUINATE-DEHYDRATASE-RXN	NO_ARROW	GENE_PROD	RXN
AROE-MONOMER	SHIKIMATE-5-DEHYDROGENASE-RXN	NO_ARROW	GENE_PROD	RXN
AROF-CPLX	DAHPSYN-RXN	NO_ARROW	GENE_PROD	RXN
AROG-CPLX	DAHPSYN-RXN	NO_ARROW	GENE_PROD	RXN
AROH-CPLX	DAHPSYN-RXN	NO_ARROW	GENE_PROD	RXN
AROK-MONOMER	SHIKIMATE-KINASE-RXN	NO_ARROW	GENE_PROD	RXN
AROL-MONOMER	SHIKIMATE-KINASE-RXN	NO_ARROW	GENE_PROD	RXN
ASNS-CPLX	ASPARAGINE--TRNA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
ASNSYNA-CPLX	ASNSYNA-RXN	NO_ARROW	GENE_PROD	RXN
ASNSYNB-CPLX	ASNSYNB-RXN	NO_ARROW	GENE_PROD	RXN
ASNSYNB-CPLX	ASNSYNA-RXN	NO_ARROW	GENE_PROD	RXN
ASNSYNB-CPLX	GLUTAMIN-RXN	NO_ARROW	GENE_PROD	RXN
ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	NO_ARROW	GENE_PROD	RXN
ASPAMINOTRANS-DIMER	ASPAMINOTRANS-RXN	NO_ARROW	GENE_PROD	RXN
ASPAMINOTRANS-DIMER	RXN-10814	NO_ARROW	GENE_PROD	RXN
ASPAMINOTRANS-DIMER	TYROSINE-AMINOTRANSFERASE-RXN	NO_ARROW	GENE_PROD	RXN
ASPAMINOTRANS-DIMER	2.6.1.7-RXN	NO_ARROW	GENE_PROD	RXN
ASPAMINOTRANS-DIMER	CYSTEINE-AMINOTRANSFERASE-RXN	NO_ARROW	GENE_PROD	RXN
ASPARTASE-CPLX	ASPARTASE-RXN	NO_ARROW	GENE_PROD	RXN
ASPCARBTRANS-CPLX	ASPCARBTRANS-RXN	NO_ARROW	GENE_PROD	RXN
ASPCARBTRANS-CPLX	ASPCARBTRANS-RXN	NO_ARROW	GENE_PROD	RXN
ASPKINIHOMOSERDEHYDROGI-CPLX	ASPARTATEKIN-RXN	NO_ARROW	GENE_PROD	RXN
ASPKINIHOMOSERDEHYDROGI-CPLX	HOMOSERDEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ASPKINIIHOMOSERDEHYDROGII-CPLX	ASPARTATEKIN-RXN	NO_ARROW	GENE_PROD	RXN
ASPKINIIHOMOSERDEHYDROGII-CPLX	HOMOSERDEHYDROG-RXN	NO_ARROW	GENE_PROD	RXN
ASPKINIII-CPLX	ASPARTATEKIN-RXN	NO_ARROW	GENE_PROD	RXN
ASPS-CPLX	ASPARTATE--TRNA-LIGASE-RXN	NO_ARROW	GENE_PROD	RXN
BADH-CPLX	BADH-RXN	NO_ARROW	GENE_PROD	RXN
BAES-MONOMER	2.7.13.3-RXN	NO_ARROW	GENE_PROD	RXN
BASS-MONOMER	2.7.13.3-RXN	NO_ARROW	GENE_PROD	RXN
BASS-MONOMER	RXN0-7339	NO_ARROW	GENE_PROD	RXN
BETAGALACTOSID-CPLX	BETAGALACTOSID-RXN	NO_ARROW	GENE_PROD	RXN
BETAGALACTOSID-CPLX	RXN0-5363	NO_ARROW	GENE_PROD	RXN
BETAGALACTOSID-CPLX	RXN-17726	NO_ARROW	GENE_PROD	RXN
BETAGALACTOSID-CPLX	RXN0-7219	NO_ARROW	GENE_PROD	RXN
BIOTIN-CARBOXYL-CPLX	BIOTIN-CARBOXYL-RXN	NO_ARROW	GENE_PROD	RXN
BIOTIN-SYN-CPLX	2.8.1.6-RXN	NO_ARROW	GENE_PROD	RXN
BIOTINLIG-MONOMER	BIOTINLIG-RXN	NO_ARROW	GENE_PROD	RXN
BIOTINLIG-MONOMER	RXN0-7192	NO_ARROW	GENE_PROD	RXN
BRANCHED-CHAINAMINOTRANSFER-CPLX	RXN-10814	NO_ARROW	GENE_PROD	RXN
BRANCHED-CHAINAMINOTRANSFER-CPLX	BRANCHED-CHAINAMINOTRANSFERVAL-RXN	NO_ARROW	GENE_PROD	RXN
BRANCHED-CHAINAMINOTRANSFER-CPLX	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	NO_ARROW	GENE_PROD	RXN
BRANCHED-CHAINAMINOTRANSFER-CPLX	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	NO_ARROW	GENE_PROD	RXN
BTUE-MONOMER	GLUTATHIONE-PEROXIDASE-RXN	NO_ARROW	GENE_PROD	RXN
