SOURCE	TARGET	EDGE_ATTRIBUTE	SOURCE_NODE_ATTRIBUTE	TARGET_NODE_ATTRIBUTE
TRANS-RXN8J2-98	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-98	PROTON	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-98	CPD-9985	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-98	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-98	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-98	PROTON	NO_REVERSIBLE	RXN	MET
RXN-12164	Menaquinones	NO_REVERSIBLE	RXN	MET
RXN-12164	PROTON	NO_REVERSIBLE	RXN	MET
RXN-12164	WATER	NO_REVERSIBLE	RXN	MET
RXN-12164	Menaquinones	NO_REVERSIBLE	RXN	MET
RXN-12164	PROTON	NO_REVERSIBLE	RXN	MET
RXN-12164	WATER	NO_REVERSIBLE	RXN	MET
RXN-12164	Menaquinones	NO_REVERSIBLE	RXN	MET
RXN-12164	PROTON	NO_REVERSIBLE	RXN	MET
RXN-12164	WATER	NO_REVERSIBLE	RXN	MET
RXN-12164	Menaquinones	NO_REVERSIBLE	RXN	MET
RXN-12164	PROTON	NO_REVERSIBLE	RXN	MET
RXN-12164	WATER	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	CHOLINE	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	PROTON	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Antibiotics	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Antibiotics	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Antibiotics	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Antibiotics	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-95	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	CHOLINE	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-97	PROTON	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-96	CPD-543	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-96	ADP	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-96	Pi	NO_REVERSIBLE	RXN	MET
TRANS-RXN8J2-96	PROTON	NO_REVERSIBLE	RXN	MET
